orderID;customerID;employeeID;orderDate;monthOrder;yearOrder;requiredDate;shippedDate;shipperID;companyName;freight;lateDays;companyName.1;contactName;contactTitle;city.1;country.1;employeeName;title;city;country;reportsTo;productID;unitPrice;quantity;discount;sale;productName;quantityPerUnit;unitPrice.1;discontinued;categoryID;categoryName;description
10272;RATTC;6;02.08.2013;Август;2013;30.08.2013;06.08.2013;2;United Package;98,03;24;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;Albuquerque;USA;Michael Suyama;Sales Representative;London;UK;5;31;10;40;0;400;Gorgonzola Telino;12 - 100 g pkgs;12,5;0;4;Dairy Products;Cheeses
10272;RATTC;6;02.08.2013;Август;2013;30.08.2013;06.08.2013;2;United Package;98,03;24;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;Albuquerque;USA;Michael Suyama;Sales Representative;London;UK;5;72;27,8;24;0;667,2;Mozzarella di Giovanni;24 - 200 g pkgs.;34,8;0;4;Dairy Products;Cheeses
10294;RATTC;4;30.08.2013;Август;2013;27.09.2013;05.09.2013;2;United Package;147,26;22;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;Albuquerque;USA;Margaret Peacock;Sales Representative;New York;USA;8;1;14,4;18;0;259,2;Chai;10 boxes x 20 bags;18;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10294;RATTC;4;30.08.2013;Август;2013;27.09.2013;05.09.2013;2;United Package;147,26;22;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;Albuquerque;USA;Margaret Peacock;Sales Representative;New York;USA;8;17;31,2;15;0;468;Alice Mutton;20 - 1 kg tins;39;1;6;Meat & Poultry;Prepared meats
10294;RATTC;4;30.08.2013;Август;2013;27.09.2013;05.09.2013;2;United Package;147,26;22;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;Albuquerque;USA;Margaret Peacock;Sales Representative;New York;USA;8;43;36,8;15;0;552;Ipoh Coffee;16 - 500 g tins;46;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10294;RATTC;4;30.08.2013;Август;2013;27.09.2013;05.09.2013;2;United Package;147,26;22;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;Albuquerque;USA;Margaret Peacock;Sales Representative;New York;USA;8;60;27,2;21;0;571,2;Camembert Pierrot;15 - 300 g rounds;34;0;4;Dairy Products;Cheeses
10294;RATTC;4;30.08.2013;Август;2013;27.09.2013;05.09.2013;2;United Package;147,26;22;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;Albuquerque;USA;Margaret Peacock;Sales Representative;New York;USA;8;75;6,2;6;0;37,2;Rhцnbrдu Klosterbier;24 - 0.5 l bottles;7,75;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10314;RATTC;1;25.09.2013;Сентябрь;2013;23.10.2013;04.10.2013;2;United Package;74,16;19;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;Albuquerque;USA;Nancy Davolio;Sales Representative;New York;USA;8;32;25,6;40;0,1;1024;Mascarpone Fabioli;24 - 200 g pkgs.;32;0;4;Dairy Products;Cheeses
10314;RATTC;1;25.09.2013;Сентябрь;2013;23.10.2013;04.10.2013;2;United Package;74,16;19;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;Albuquerque;USA;Nancy Davolio;Sales Representative;New York;USA;8;58;10,6;30;0,1;318;Escargots de Bourgogne;24 pieces;13,25;0;8;Seafood;Seaweed and fish
10314;RATTC;1;25.09.2013;Сентябрь;2013;23.10.2013;04.10.2013;2;United Package;74,16;19;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;Albuquerque;USA;Nancy Davolio;Sales Representative;New York;USA;8;62;39,4;25;0,1;985;Tarte au sucre;48 pies;49,3;0;3;Confections;Desserts, candies, and sweet breads
10316;RATTC;1;27.09.2013;Сентябрь;2013;25.10.2013;08.10.2013;3;Federal Shipping;150,15;17;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;Albuquerque;USA;Nancy Davolio;Sales Representative;New York;USA;8;41;7,7;10;0;77;Jack's New England Clam Chowder;12 - 12 oz cans;9,65;0;8;Seafood;Seaweed and fish
10316;RATTC;1;27.09.2013;Сентябрь;2013;25.10.2013;08.10.2013;3;Federal Shipping;150,15;17;Rattlesnake Canyon Grocery;Paula Wilson;Assistant Sales Representative;Albuquerque;USA;Nancy Davolio;Sales Representative;New York;USA;8;62;39,4;70;0;2758;Tarte au sucre;48 pies;49,3;0;3;Confections;Desserts, candies, and sweet breads
10290;COMMI;8;27.08.2013;Август;2013;24.09.2013;03.09.2013;1;Speedy Express;79,7;21;Comйrcio Mineiro;Pedro Afonso;Sales Associate;Sao Paulo;Brazil;Laura Callahan;Sales Manager;New York;USA;2;5;17;20;0;340;Chef Anton's Gumbo Mix;36 boxes;21,35;1;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10290;COMMI;8;27.08.2013;Август;2013;24.09.2013;03.09.2013;1;Speedy Express;79,7;21;Comйrcio Mineiro;Pedro Afonso;Sales Associate;Sao Paulo;Brazil;Laura Callahan;Sales Manager;New York;USA;2;29;99;15;0;1485;Thьringer Rostbratwurst;50 bags x 30 sausgs.;123,79;1;6;Meat & Poultry;Prepared meats
10290;COMMI;8;27.08.2013;Август;2013;24.09.2013;03.09.2013;1;Speedy Express;79,7;21;Comйrcio Mineiro;Pedro Afonso;Sales Associate;Sao Paulo;Brazil;Laura Callahan;Sales Manager;New York;USA;2;49;16;15;0;240;Maxilaku;24 - 50 g pkgs.;20;0;3;Confections;Desserts, candies, and sweet breads
10290;COMMI;8;27.08.2013;Август;2013;24.09.2013;03.09.2013;1;Speedy Express;79,7;21;Comйrcio Mineiro;Pedro Afonso;Sales Associate;Sao Paulo;Brazil;Laura Callahan;Sales Manager;New York;USA;2;77;10,4;10;0;104;Original Frankfurter Grьne SoЯe;12 boxes;13;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10264;FOLKO;6;24.07.2013;Июль;2013;21.08.2013;23.08.2013;3;Federal Shipping;3,67;-2;Folk och fд HB;Maria Larsson;Owner;Brдcke;Sweden;Michael Suyama;Sales Representative;London;UK;5;2;15,2;35;0;532;Chang;24 - 12 oz bottles;19;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10264;FOLKO;6;24.07.2013;Июль;2013;21.08.2013;23.08.2013;3;Federal Shipping;3,67;-2;Folk och fд HB;Maria Larsson;Owner;Brдcke;Sweden;Michael Suyama;Sales Representative;London;UK;5;41;7,7;25;0,15;192,5;Jack's New England Clam Chowder;12 - 12 oz cans;9,65;0;8;Seafood;Seaweed and fish
10327;FOLKO;2;11.10.2013;Октябрь;2013;08.11.2013;14.10.2013;1;Speedy Express;63,36;25;Folk och fд HB;Maria Larsson;Owner;Brдcke;Sweden;Andrew Fuller;Vice President Sales;New York;USA;;2;15,2;25;0,2;380;Chang;24 - 12 oz bottles;19;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10327;FOLKO;2;11.10.2013;Октябрь;2013;08.11.2013;14.10.2013;1;Speedy Express;63,36;25;Folk och fд HB;Maria Larsson;Owner;Brдcke;Sweden;Andrew Fuller;Vice President Sales;New York;USA;;11;16,8;50;0,2;840;Queso Cabrales;1 kg pkg.;21;0;4;Dairy Products;Cheeses
10327;FOLKO;2;11.10.2013;Октябрь;2013;08.11.2013;14.10.2013;1;Speedy Express;63,36;25;Folk och fд HB;Maria Larsson;Owner;Brдcke;Sweden;Andrew Fuller;Vice President Sales;New York;USA;;30;20,7;35;0,2;724,5;Nord-Ost Matjeshering;10 - 200 g glasses;25,89;0;8;Seafood;Seaweed and fish
10327;FOLKO;2;11.10.2013;Октябрь;2013;08.11.2013;14.10.2013;1;Speedy Express;63,36;25;Folk och fд HB;Maria Larsson;Owner;Brдcke;Sweden;Andrew Fuller;Vice President Sales;New York;USA;;58;10,6;30;0,2;318;Escargots de Bourgogne;24 pieces;13,25;0;8;Seafood;Seaweed and fish
10311;DUMON;1;20.09.2013;Сентябрь;2013;04.10.2013;26.09.2013;3;Federal Shipping;24,69;8;Du monde entier;Janine Labrune;Owner;Nantes;France;Nancy Davolio;Sales Representative;New York;USA;8;42;11,2;6;0;67,2;Singaporean Hokkien Fried Mee;32 - 1 kg pkgs.;14;1;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10311;DUMON;1;20.09.2013;Сентябрь;2013;04.10.2013;26.09.2013;3;Federal Shipping;24,69;8;Du monde entier;Janine Labrune;Owner;Nantes;France;Nancy Davolio;Sales Representative;New York;USA;8;69;28,8;7;0;201,6;Gudbrandsdalsost;10 kg pkg.;36;0;4;Dairy Products;Cheeses
10266;WARTH;3;26.07.2013;Июль;2013;06.09.2013;31.07.2013;3;Federal Shipping;25,73;37;Wartian Herkku;Pirkko Koskitalo;Accounting Manager;Oulu;Finland;Janet Leverling;Sales Representative;New York;USA;8;12;30,4;12;0,05;364,8;Queso Manchego La Pastora;10 - 500 g pkgs.;38;0;4;Dairy Products;Cheeses
10270;WARTH;1;01.08.2013;Август;2013;29.08.2013;02.08.2013;1;Speedy Express;136,54;27;Wartian Herkku;Pirkko Koskitalo;Accounting Manager;Oulu;Finland;Nancy Davolio;Sales Representative;New York;USA;8;36;15,2;30;0;456;Inlagd Sill;24 - 250 g  jars;19;0;8;Seafood;Seaweed and fish
10270;WARTH;1;01.08.2013;Август;2013;29.08.2013;02.08.2013;1;Speedy Express;136,54;27;Wartian Herkku;Pirkko Koskitalo;Accounting Manager;Oulu;Finland;Nancy Davolio;Sales Representative;New York;USA;8;43;36,8;25;0;920;Ipoh Coffee;16 - 500 g tins;46;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10320;WARTH;5;03.10.2013;Октябрь;2013;17.10.2013;18.10.2013;3;Federal Shipping;34,57;-1;Wartian Herkku;Pirkko Koskitalo;Accounting Manager;Oulu;Finland;Steven Buchanan;Sales Manager;London;UK;2;71;17,2;30;0;516;Flotemysost;10 - 500 g pkgs.;21,5;0;4;Dairy Products;Cheeses
10333;WARTH;5;18.10.2013;Октябрь;2013;15.11.2013;25.10.2013;3;Federal Shipping;0,59;21;Wartian Herkku;Pirkko Koskitalo;Accounting Manager;Oulu;Finland;Steven Buchanan;Sales Manager;London;UK;2;14;18,6;10;0;186;Tofu;40 - 100 g pkgs.;23,25;0;7;Produce;Dried fruit and bean curd
10333;WARTH;5;18.10.2013;Октябрь;2013;15.11.2013;25.10.2013;3;Federal Shipping;0,59;21;Wartian Herkku;Pirkko Koskitalo;Accounting Manager;Oulu;Finland;Steven Buchanan;Sales Manager;London;UK;2;21;8;10;0,1;80;Sir Rodney's Scones;24 pkgs. x 4 pieces;10;0;3;Confections;Desserts, candies, and sweet breads
10333;WARTH;5;18.10.2013;Октябрь;2013;15.11.2013;25.10.2013;3;Federal Shipping;0,59;21;Wartian Herkku;Pirkko Koskitalo;Accounting Manager;Oulu;Finland;Steven Buchanan;Sales Manager;London;UK;2;71;17,2;40;0,1;688;Flotemysost;10 - 500 g pkgs.;21,5;0;4;Dairy Products;Cheeses
10267;FRANK;4;29.07.2013;Июль;2013;26.08.2013;06.08.2013;1;Speedy Express;208,58;20;Frankenversand;Peter Franken;Marketing Manager;Mьnchen;Germany;Margaret Peacock;Sales Representative;New York;USA;8;40;14,7;50;0;735;Boston Crab Meat;24 - 4 oz tins;18,4;0;8;Seafood;Seaweed and fish
10267;FRANK;4;29.07.2013;Июль;2013;26.08.2013;06.08.2013;1;Speedy Express;208,58;20;Frankenversand;Peter Franken;Marketing Manager;Mьnchen;Germany;Margaret Peacock;Sales Representative;New York;USA;8;59;44;70;0,15;3080;Raclette Courdavault;5 kg pkg.;55;0;4;Dairy Products;Cheeses
10267;FRANK;4;29.07.2013;Июль;2013;26.08.2013;06.08.2013;1;Speedy Express;208,58;20;Frankenversand;Peter Franken;Marketing Manager;Mьnchen;Germany;Margaret Peacock;Sales Representative;New York;USA;8;76;14,4;15;0,15;216;Lakkalikцri;500 ml;18;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10337;FRANK;4;24.10.2013;Октябрь;2013;21.11.2013;29.10.2013;3;Federal Shipping;108,26;23;Frankenversand;Peter Franken;Marketing Manager;Mьnchen;Germany;Margaret Peacock;Sales Representative;New York;USA;8;23;7,2;40;0;288;Tunnbrцd;12 - 250 g pkgs.;9;0;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10337;FRANK;4;24.10.2013;Октябрь;2013;21.11.2013;29.10.2013;3;Federal Shipping;108,26;23;Frankenversand;Peter Franken;Marketing Manager;Mьnchen;Germany;Margaret Peacock;Sales Representative;New York;USA;8;26;24,9;24;0;597,6;Gumbдr Gummibдrchen;100 - 250 g bags;31,23;0;3;Confections;Desserts, candies, and sweet breads
10337;FRANK;4;24.10.2013;Октябрь;2013;21.11.2013;29.10.2013;3;Federal Shipping;108,26;23;Frankenversand;Peter Franken;Marketing Manager;Mьnchen;Germany;Margaret Peacock;Sales Representative;New York;USA;8;36;15,2;20;0;304;Inlagd Sill;24 - 250 g  jars;19;0;8;Seafood;Seaweed and fish
10337;FRANK;4;24.10.2013;Октябрь;2013;21.11.2013;29.10.2013;3;Federal Shipping;108,26;23;Frankenversand;Peter Franken;Marketing Manager;Mьnchen;Germany;Margaret Peacock;Sales Representative;New York;USA;8;37;20,8;28;0;582,4;Gravad lax;12 - 500 g pkgs.;26;0;8;Seafood;Seaweed and fish
10337;FRANK;4;24.10.2013;Октябрь;2013;21.11.2013;29.10.2013;3;Federal Shipping;108,26;23;Frankenversand;Peter Franken;Marketing Manager;Mьnchen;Germany;Margaret Peacock;Sales Representative;New York;USA;8;72;27,8;25;0;695;Mozzarella di Giovanni;24 - 200 g pkgs.;34,8;0;4;Dairy Products;Cheeses
10268;GROSR;8;30.07.2013;Июль;2013;27.08.2013;02.08.2013;3;Federal Shipping;66,29;25;GROSELLA-Restaurante;Manuel Pereira;Owner;Caracas;Venezuela;Laura Callahan;Sales Manager;New York;USA;2;29;99;10;0;990;Thьringer Rostbratwurst;50 bags x 30 sausgs.;123,79;1;6;Meat & Poultry;Prepared meats
10268;GROSR;8;30.07.2013;Июль;2013;27.08.2013;02.08.2013;3;Federal Shipping;66,29;25;GROSELLA-Restaurante;Manuel Pereira;Owner;Caracas;Venezuela;Laura Callahan;Sales Manager;New York;USA;2;72;27,8;4;0;111,2;Mozzarella di Giovanni;24 - 200 g pkgs.;34,8;0;4;Dairy Products;Cheeses
10269;WHITC;5;31.07.2013;Июль;2013;14.08.2013;09.08.2013;1;Speedy Express;4,56;5;White Clover Markets;Karl Jablonski;Owner;Seattle;USA;Steven Buchanan;Sales Manager;London;UK;2;33;2;60;0,05;120;Geitost;500 g;2,5;0;4;Dairy Products;Cheeses
10269;WHITC;5;31.07.2013;Июль;2013;14.08.2013;09.08.2013;1;Speedy Express;4,56;5;White Clover Markets;Karl Jablonski;Owner;Seattle;USA;Steven Buchanan;Sales Manager;London;UK;2;72;27,8;20;0,05;556;Mozzarella di Giovanni;24 - 200 g pkgs.;34,8;0;4;Dairy Products;Cheeses
10271;SPLIR;6;01.08.2013;Август;2013;29.08.2013;30.08.2013;2;United Package;4,54;-1;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;Lander;USA;Michael Suyama;Sales Representative;London;UK;5;33;2;24;0;48;Geitost;500 g;2,5;0;4;Dairy Products;Cheeses
10329;SPLIR;4;15.10.2013;Октябрь;2013;26.11.2013;23.10.2013;2;United Package;191,67;34;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;Lander;USA;Margaret Peacock;Sales Representative;New York;USA;8;19;7,3;10;0,05;73;Teatime Chocolate Biscuits;10 boxes x 12 pieces;9,2;0;3;Confections;Desserts, candies, and sweet breads
10329;SPLIR;4;15.10.2013;Октябрь;2013;26.11.2013;23.10.2013;2;United Package;191,67;34;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;Lander;USA;Margaret Peacock;Sales Representative;New York;USA;8;30;20,7;8;0,05;165,6;Nord-Ost Matjeshering;10 - 200 g glasses;25,89;0;8;Seafood;Seaweed and fish
10329;SPLIR;4;15.10.2013;Октябрь;2013;26.11.2013;23.10.2013;2;United Package;191,67;34;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;Lander;USA;Margaret Peacock;Sales Representative;New York;USA;8;38;210,8;20;0,05;4216;Cфte de Blaye;12 - 75 cl bottles;263,5;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10329;SPLIR;4;15.10.2013;Октябрь;2013;26.11.2013;23.10.2013;2;United Package;191,67;34;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;Lander;USA;Margaret Peacock;Sales Representative;New York;USA;8;56;30,4;12;0,05;364,8;Gnocchi di nonna Alice;24 - 250 g pkgs.;38;0;5;Grains & Cereals;Breads, crackers, pasta, and cereal
10273;QUICK;3;05.08.2013;Август;2013;02.09.2013;12.08.2013;3;Federal Shipping;76,07;21;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Janet Leverling;Sales Representative;New York;USA;8;10;24,8;24;0,05;595,2;Ikura;12 - 200 ml jars;31;0;8;Seafood;Seaweed and fish
10273;QUICK;3;05.08.2013;Август;2013;02.09.2013;12.08.2013;3;Federal Shipping;76,07;21;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Janet Leverling;Sales Representative;New York;USA;8;31;10;15;0,05;150;Gorgonzola Telino;12 - 100 g pkgs;12,5;0;4;Dairy Products;Cheeses
10273;QUICK;3;05.08.2013;Август;2013;02.09.2013;12.08.2013;3;Federal Shipping;76,07;21;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Janet Leverling;Sales Representative;New York;USA;8;33;2;20;0;40;Geitost;500 g;2,5;0;4;Dairy Products;Cheeses
10273;QUICK;3;05.08.2013;Август;2013;02.09.2013;12.08.2013;3;Federal Shipping;76,07;21;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Janet Leverling;Sales Representative;New York;USA;8;40;14,7;60;0,05;882;Boston Crab Meat;24 - 4 oz tins;18,4;0;8;Seafood;Seaweed and fish
10273;QUICK;3;05.08.2013;Август;2013;02.09.2013;12.08.2013;3;Federal Shipping;76,07;21;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Janet Leverling;Sales Representative;New York;USA;8;76;14,4;33;0,05;475,2;Lakkalikцri;500 ml;18;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10285;QUICK;1;20.08.2013;Август;2013;17.09.2013;26.08.2013;2;United Package;76,83;22;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Nancy Davolio;Sales Representative;New York;USA;8;1;14,4;45;0,2;648;Chai;10 boxes x 20 bags;18;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10285;QUICK;1;20.08.2013;Август;2013;17.09.2013;26.08.2013;2;United Package;76,83;22;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Nancy Davolio;Sales Representative;New York;USA;8;40;14,7;40;0,2;588;Boston Crab Meat;24 - 4 oz tins;18,4;0;8;Seafood;Seaweed and fish
10285;QUICK;1;20.08.2013;Август;2013;17.09.2013;26.08.2013;2;United Package;76,83;22;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Nancy Davolio;Sales Representative;New York;USA;8;53;26,2;36;0,2;943,2;Perth Pasties;48 pieces;32,8;1;6;Meat & Poultry;Prepared meats
10286;QUICK;8;21.08.2013;Август;2013;18.09.2013;30.08.2013;3;Federal Shipping;229,24;19;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Laura Callahan;Sales Manager;New York;USA;2;35;14,4;100;0;1440;Steeleye Stout;24 - 12 oz bottles;18;0;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10286;QUICK;8;21.08.2013;Август;2013;18.09.2013;30.08.2013;3;Federal Shipping;229,24;19;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Laura Callahan;Sales Manager;New York;USA;2;62;39,4;40;0;1576;Tarte au sucre;48 pies;49,3;0;3;Confections;Desserts, candies, and sweet breads
10313;QUICK;2;24.09.2013;Сентябрь;2013;22.10.2013;04.10.2013;2;United Package;1,96;18;QUICK-Stop;Horst Kloss;Accounting Manager;Cunewalde;Germany;Andrew Fuller;Vice President Sales;New York;USA;;36;15,2;12;0;182,4;Inlagd Sill;24 - 250 g  jars;19;0;8;Seafood;Seaweed and fish
10275;MAGAA;1;07.08.2013;Август;2013;04.09.2013;09.08.2013;1;Speedy Express;26,93;26;Magazzini Alimentari Riuniti;Giovanni Rovelli;Marketing Manager;Bergamo;Italy;Nancy Davolio;Sales Representative;New York;USA;8;24;3,6;12;0,05;43,2;Guarana Fantastica;12 - 355 ml cans;4,5;1;1;Beverages;Soft drinks, coffees, teas, beers, and ales
10275;MAGAA;1;07.08.2013;Август;2013;04.09.2013;09.08.2013;1;Speedy Express;26,93;26;Magazzini Alimentari Riuniti;Giovanni Rovelli;Marketing Manager;Bergamo;Italy;Nancy Davolio;Sales Representative;New York;USA;8;59;44;6;0,05;264;Raclette Courdavault;5 kg pkg.;55;0;4;Dairy Products;Cheeses
10300;MAGAA;2;09.09.2013;Сентябрь;2013;07.10.2013;18.09.2013;2;United Package;17,68;19;Magazzini Alimentari Riuniti;Giovanni Rovelli;Marketing Manager;Bergamo;Italy;Andrew Fuller;Vice President Sales;New York;USA;;66;13,6;30;0;408;Louisiana Hot Spiced Okra;24 - 8 oz jars;17;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10300;MAGAA;2;09.09.2013;Сентябрь;2013;07.10.2013;18.09.2013;2;United Package;17,68;19;Magazzini Alimentari Riuniti;Giovanni Rovelli;Marketing Manager;Bergamo;Italy;Andrew Fuller;Vice President Sales;New York;USA;;68;10;20;0;200;Scottish Longbreads;10 boxes x 8 pieces;12,5;0;3;Confections;Desserts, candies, and sweet breads
10328;FURIB;4;14.10.2013;Октябрь;2013;11.11.2013;17.10.2013;3;Federal Shipping;87,03;25;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Lisboa;Portugal;Margaret Peacock;Sales Representative;New York;USA;8;59;44;9;0;396;Raclette Courdavault;5 kg pkg.;55;0;4;Dairy Products;Cheeses
10328;FURIB;4;14.10.2013;Октябрь;2013;11.11.2013;17.10.2013;3;Federal Shipping;87,03;25;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Lisboa;Portugal;Margaret Peacock;Sales Representative;New York;USA;8;65;16,8;40;0;672;Louisiana Fiery Hot Pepper Sauce;32 - 8 oz bottles;21,05;0;2;Condiments;Sweet and savory sauces, relishes, spreads, and seasonings
10328;FURIB;4;14.10.2013;Октябрь;2013;11.11.2013;17.10.2013;3;Federal Shipping;87,03;25;Furia Bacalhau e Frutos do Mar;Lino Rodriguez;Sales Manager;Lisboa;Portugal;Margaret Peacock;Sales Representative;New York;USA;8;68;10;10;0;100;Scottish Longbreads;10 boxes x 8 pieces;12,5;0;3;Confections;Desserts, candies, and sweet breads
10276;TORTU;8;08.08.2013;Август;2013;22.08.2013;14.08.2013;3;Federal Shipping;13,84;8;Tortuga Restaurante;Miguel Angel Paolino;Owner;Mexico City;Mexico;Laura Callahan;Sales Manager;New York;USA;2;10;24,8;15;0;372;Ikura;12 - 200 ml jars;31;0;8;Seafood;Seaweed and fish
